time,Year,Month,Day,pr
1989-03-11,1989,3,11,12.875572
1989-03-12,1989,3,12,16.949907
1989-03-13,1989,3,13,10.233611
1989-03-14,1989,3,14,9.469673
1989-03-15,1989,3,15,20.631672
1989-03-16,1989,3,16,39.958282
1989-03-17,1989,3,17,25.26836
1989-03-18,1989,3,18,25.570751
1989-03-19,1989,3,19,23.47523
1989-03-20,1989,3,20,7.708356
1989-03-21,1989,3,21,10.514781
1989-03-22,1989,3,22,16.58386
1989-03-23,1989,3,23,11.268109
1989-03-24,1989,3,24,12.769461
1989-03-25,1989,3,25,0.5199015
1989-03-26,1989,3,26,4.3289957
1989-03-27,1989,3,27,8.03198
1989-03-28,1989,3,28,13.835788
1989-03-29,1989,3,29,7.623479
1989-03-30,1989,3,30,7.225603
1989-03-31,1989,3,31,4.8650355
1989-04-01,1989,4,1,11.6694565
1989-04-02,1989,4,2,21.88161
1989-04-03,1989,4,3,19.504503
1989-04-04,1989,4,4,2.155468
1989-04-05,1989,4,5,1.0417104
1989-04-06,1989,4,6,0.7535815
1989-04-07,1989,4,7,0.31030178
1989-04-08,1989,4,8,0.470981
1989-04-09,1989,4,9,0.28258562
1989-04-10,1989,4,10,0.7480383
1989-04-11,1989,4,11,0.40449202
1989-04-12,1989,4,12,3.795609
1989-04-13,1989,4,13,4.776388
1989-04-14,1989,4,14,2.1831691
1989-04-15,1989,4,15,11.447803
1989-04-16,1989,4,16,3.8122387
1989-04-17,1989,4,17,1.5847385
1989-04-18,1989,4,18,10.262028
1989-04-19,1989,4,19,7.4748697
1989-04-20,1989,4,20,1.6900152
1989-04-21,1989,4,21,1.2855232
1989-04-22,1989,4,22,9.342209
1989-04-23,1989,4,23,1.7620474
1989-04-24,1989,4,24,1.3409257
1989-04-25,1989,4,25,2.8314738
1989-04-26,1989,4,26,5.2141247
1989-04-27,1989,4,27,10.53907
1989-04-28,1989,4,28,7.5025854
1989-04-29,1989,4,29,9.624809
1989-04-30,1989,4,30,5.308926
1989-05-01,1989,5,1,2.8546305
1989-05-02,1989,5,2,14.830187
1989-05-03,1989,5,3,13.339043
1989-05-04,1989,5,4,7.2874427
1989-05-05,1989,5,5,11.795685
1989-05-06,1989,5,6,7.9720917
1989-05-07,1989,5,7,4.7171116
1989-05-08,1989,5,8,16.25751
1989-05-09,1989,5,9,12.753039
1989-05-10,1989,5,10,1.1139959
1989-05-11,1989,5,11,2.2222102
1989-05-12,1989,5,12,0.97474456
1989-05-13,1989,5,13,1.7232299
1989-05-14,1989,5,14,0.5105883
1989-05-15,1989,5,15,4.8273506
1989-05-16,1989,5,16,1.0385811
1989-05-17,1989,5,17,0.46417117
1989-05-18,1989,5,18,0.30751526
1989-05-19,1989,5,19,0.8819103
1989-05-20,1989,5,20,4.4676213
1989-05-21,1989,5,21,0.4119426
1989-05-22,1989,5,22,0.5105883
1989-05-23,1989,5,23,1.6652048
1989-05-24,1989,5,24,3.9048195
1989-05-25,1989,5,25,6.9509296
1989-05-26,1989,5,26,2.3150444
1989-05-27,1989,5,27,6.887108
1989-05-28,1989,5,28,4.711315
1989-05-29,1989,5,29,7.136598
1989-05-30,1989,5,30,3.0983238
1989-05-31,1989,5,31,0.73234737
1989-06-01,1989,6,1,1.4951974
1989-06-02,1989,6,2,2.7005076
1989-06-03,1989,6,3,4.416928
1989-06-04,1989,6,4,3.0209124
1989-06-05,1989,6,5,4.7831087
1989-06-06,1989,6,6,0.839144
1989-06-07,1989,6,7,0.62553585
1989-06-08,1989,6,8,0.7170886
1989-06-09,1989,6,9,1.3502538
1989-06-10,1989,6,10,2.3877323
1989-06-11,1989,6,11,0.9840876
1989-06-12,1989,6,12,0.686571
1989-06-13,1989,6,13,0.77810884
1989-06-14,1989,6,14,0.9764582
1989-06-15,1989,6,15,1.067996
1989-06-16,1989,6,16,0.18309057
1989-06-17,1989,6,17,2.4716556
1989-06-18,1989,6,18,0.8238852
1989-06-19,1989,6,19,2.044454
1989-06-20,1989,6,20,1.2129396
1989-06-21,1989,6,21,3.7456155
1989-06-22,1989,6,22,1.2815893
1989-06-23,1989,6,23,1.8918812
1989-06-24,1989,6,24,4.416928
1989-06-25,1989,6,25,2.341971
1989-06-26,1989,6,26,0.10679662
1989-06-27,1989,6,27,1.8079728
1989-06-28,1989,6,28,3.2116175
1989-06-29,1989,6,29,2.4945438
1989-06-30,1989,6,30,0.8774102
1989-07-01,1989,7,1,0.19969046
1989-07-02,1989,7,2,0.532493
1989-07-03,1989,7,3,0.0060498714
1989-07-04,1989,7,4,0.37516654
1989-07-05,1989,7,5,0.58695674
1989-07-06,1989,7,6,8.181021
1989-07-07,1989,7,7,1.0286868
1989-07-08,1989,7,8,0.52039325
1989-07-09,1989,7,9,0.50224364
1989-07-10,1989,7,10,0.30860305
1989-07-11,1989,7,11,0.048413873
1989-07-12,1989,7,12,0.060513616
1989-07-13,1989,7,13,0.2965033
1989-07-14,1989,7,14,0.8774102
1989-07-15,1989,7,15,0.6837696
1989-07-16,1989,7,16,3.55196
1989-07-17,1989,7,17,0.58090687
1989-07-18,1989,7,18,0.39331615
1989-07-19,1989,7,19,1.6156286
1989-07-20,1989,7,20,2.571702
1989-07-21,1989,7,21,0.41753054
1989-07-22,1989,7,22,2.129972
1989-07-23,1989,7,23,1.0710359
1989-07-24,1989,7,24,7.055521
1989-07-25,1989,7,25,8.610636
1989-07-26,1989,7,26,1.8818825
1989-07-27,1989,7,27,0.32675266
1989-07-28,1989,7,28,0.7503331
1989-07-29,1989,7,29,0.7261336
1989-07-30,1989,7,30,3.1283946
1989-07-31,1989,7,31,3.4300387
1989-08-01,1989,8,1,0.95279515
1989-08-02,1989,8,2,0.0059604645
1989-08-03,1989,8,3,0.011920929
1989-08-04,1989,8,4,0.8575171
1989-08-05,1989,8,5,0.17268956
1989-08-06,1989,8,6,0.250116
1989-08-07,1989,8,7,0.53595006
1989-08-08,1989,8,8,1.6078353
1989-08-09,1989,8,9,0.6907731
1989-08-10,1989,8,10,0.8991957
1989-08-11,1989,8,11,1.1850297
1989-08-12,1989,8,12,0.5657226
1989-08-13,1989,8,13,0.23819506
1989-08-14,1989,8,14,0.5002171
1989-08-15,1989,8,15,0.20247698
1989-08-16,1989,8,16,0.6312281
1989-08-17,1989,8,17,0.4644841
1989-08-18,1989,8,18,0.17865002
1989-08-19,1989,8,19,1.1195242
1989-08-20,1989,8,20,2.471298
1989-08-21,1989,8,21,9.641036
1989-08-22,1989,8,22,4.8770905
1989-08-23,1989,8,23,1.3458133
1989-08-24,1989,8,24,0.58953464
1989-08-25,1989,8,25,1.4589578
1989-08-26,1989,8,26,1.1909902
1989-08-27,1989,8,27,2.6916265
1989-08-28,1989,8,28,2.01872
1989-08-29,1989,8,29,2.7690382
1989-08-30,1989,8,30,9.319469
1989-08-31,1989,8,31,1.7881393
1989-09-01,1989,9,1,0.5492568
1989-09-02,1989,9,2,0.28073788
1989-09-03,1989,9,3,4.2659044
1989-09-04,1989,9,4,13.761952
1989-09-05,1989,9,5,7.591963
1989-09-06,1989,9,6,10.564059
1989-09-07,1989,9,7,3.8997383
1989-09-08,1989,9,8,3.1979084
1989-09-09,1989,9,9,1.2999177
1989-09-10,1989,9,10,3.124669
1989-09-11,1989,9,11,6.4507275
1989-09-12,1989,9,12,5.492583
1989-09-13,1989,9,13,6.42021
1989-09-14,1989,9,14,0.25631487
1989-09-15,1989,9,15,0.18918514
1989-09-16,1989,9,16,0.14036894
1989-09-17,1989,9,17,0.59197843
1989-09-18,1989,9,18,2.581507
1989-09-19,1989,9,19,2.721876
1989-09-20,1989,9,20,6.8352075
1989-09-21,1989,9,21,7.274613
1989-09-22,1989,9,22,7.884905
1989-09-23,1989,9,23,3.509149
1989-09-24,1989,9,24,5.8404355
1989-09-25,1989,9,25,5.248457
1989-09-26,1989,9,26,4.0217934
1989-09-27,1989,9,27,6.5910964
1989-09-28,1989,9,28,18.802925
1989-09-29,1989,9,29,4.1255355
1989-09-30,1989,9,30,0.42824447
1989-10-01,1989,10,1,1.9882768
1989-10-02,1989,10,2,1.786381
1989-10-03,1989,10,3,3.1690001
1989-10-04,1989,10,4,7.3107033
1989-10-05,1989,10,5,1.6762614
1989-10-06,1989,10,6,0.18964708
1989-10-07,1989,10,7,1.4070868
1989-10-08,1989,10,8,6.753996
1989-10-09,1989,10,9,3.8419514
1989-10-10,1989,10,10,7.9653115
1989-10-11,1989,10,11,9.439692
1989-10-12,1989,10,12,8.778975
1989-10-13,1989,10,13,8.515909
1989-10-14,1989,10,14,5.958691
1989-10-15,1989,10,15,7.9469533
1989-10-16,1989,10,16,7.396355
1989-10-17,1989,10,17,5.70786
1989-10-18,1989,10,18,0.5995482
1989-10-19,1989,10,19,0.4466027
1989-10-20,1989,10,20,0.7647127
1989-10-21,1989,10,21,4.8269033
1989-10-22,1989,10,22,10.46747
1989-10-23,1989,10,23,7.445306
1989-10-24,1989,10,24,9.072617
1989-10-25,1989,10,25,10.559231
1989-10-26,1989,10,26,6.9497676
1989-10-27,1989,10,27,8.197784
1989-10-28,1989,10,28,8.167192
1989-10-29,1989,10,29,6.405279
1989-10-30,1989,10,30,18.922195
1989-10-31,1989,10,31,2.3869276
1989-11-01,1989,11,1,1.8915236
1989-11-02,1989,11,2,8.461163
1989-11-03,1989,11,3,11.129559
1989-11-04,1989,11,4,13.84297
1989-11-05,1989,11,5,10.133132
1989-11-06,1989,11,6,17.918736
1989-11-07,1989,11,7,4.1602106
1989-11-08,1989,11,8,4.7907233
1989-11-09,1989,11,9,6.901786
1989-11-10,1989,11,10,6.8060904
1989-11-11,1989,11,11,7.706806
1989-11-12,1989,11,12,11.270285
1989-11-13,1989,11,13,7.0481596
1989-11-14,1989,11,14,6.214991
1989-11-15,1989,11,15,4.5261383
1989-11-16,1989,11,16,5.956024
1989-11-17,1989,11,17,11.022597
1989-11-18,1989,11,18,9.18737
1989-11-19,1989,11,19,0.85006654
1989-11-20,1989,11,20,3.507197
1989-11-21,1989,11,21,5.7195873
1989-11-22,1989,11,22,7.988289
1989-11-23,1989,11,23,1.4467984
1989-11-24,1989,11,24,1.4073849
1989-11-25,1989,11,25,2.2180378
1989-11-26,1989,11,26,1.8971562
1989-11-27,1989,11,27,1.007691
1989-11-28,1989,11,28,2.313733
1989-11-29,1989,11,29,2.0266323
1989-11-30,1989,11,30,13.574004
1989-12-01,1989,12,1,9.795681
1989-12-02,1989,12,2,17.39432
1989-12-03,1989,12,3,9.263903
1989-12-04,1989,12,4,13.678953
1989-12-05,1989,12,5,7.5356665
1989-12-06,1989,12,6,10.061562
1989-12-07,1989,12,7,0.26588142
1989-12-08,1989,12,8,0.32885373
1989-12-09,1989,12,9,2.9107184
1989-12-10,1989,12,10,9.347871
1989-12-11,1989,12,11,4.687935
1989-12-12,1989,12,12,6.3252153
1989-12-13,1989,12,13,7.549673
1989-12-14,1989,12,14,1.791209
1989-12-15,1989,12,15,1.6652644
1989-12-16,1989,12,16,0.7556677
1989-12-17,1989,12,17,1.5743077
1989-12-18,1989,12,18,2.9666872
1989-12-19,1989,12,19,0.7696599
1989-12-20,1989,12,20,2.0570903
1989-12-21,1989,12,21,1.9661337
1989-12-22,1989,12,22,2.2949874
1989-12-23,1989,12,23,2.8757305
1989-12-24,1989,12,24,5.730465
1989-12-25,1989,12,25,10.131523
1989-12-26,1989,12,26,9.312883
1989-12-27,1989,12,27,6.8079977
1989-12-28,1989,12,28,3.0996351
1989-12-29,1989,12,29,4.0931997
1989-12-30,1989,12,30,3.4914613
1989-12-31,1989,12,31,3.857389
1990-01-01,1990,1,1,7.99337
1990-01-02,1990,1,2,12.211025
1990-01-03,1990,1,3,9.151072
1990-01-04,1990,1,4,3.0791907
1990-01-05,1990,1,5,21.41492
1990-01-06,1990,1,6,11.024505
1990-01-07,1990,1,7,13.628125
1990-01-08,1990,1,8,10.553747
1990-01-09,1990,1,9,4.8517585
1990-01-10,1990,1,10,7.085472
1990-01-11,1990,1,11,4.9622355
1990-01-12,1990,1,12,7.988572
1990-01-13,1990,1,13,12.552082
1990-01-14,1990,1,14,4.510686
1990-01-15,1990,1,15,2.7140975
1990-01-16,1990,1,16,4.371375
1990-01-17,1990,1,17,5.428195
1990-01-18,1990,1,18,2.3586302
1990-01-19,1990,1,19,3.0599685
1990-01-20,1990,1,20,6.163165
1990-01-21,1990,1,21,2.5843978
1990-01-22,1990,1,22,12.259066
1990-01-23,1990,1,23,0.42273104
1990-01-24,1990,1,24,0.3939122
1990-01-25,1990,1,25,0.37950277
1990-01-26,1990,1,26,6.7684355
1990-01-27,1990,1,27,1.7341524
1990-01-28,1990,1,28,0.8983016
1990-01-29,1990,1,29,0.42273104
1990-01-30,1990,1,30,0.9751618
1990-01-31,1990,1,31,1.4936924
1990-02-01,1990,2,1,0.3693998
1990-02-02,1990,2,2,2.9552727
1990-02-03,1990,2,3,2.8642564
1990-02-04,1990,2,4,4.063502
1990-02-05,1990,2,5,21.3722
1990-02-06,1990,2,6,10.959133
1990-02-07,1990,2,7,6.103277
1990-02-08,1990,2,8,6.221056
1990-02-09,1990,2,9,8.16983
1990-02-10,1990,2,10,5.434066
1990-02-11,1990,2,11,4.2134075
1990-02-12,1990,2,12,13.148829
1990-02-13,1990,2,13,1.7827898
1990-02-14,1990,2,14,4.577458
1990-02-15,1990,2,15,5.6589246
1990-02-16,1990,2,16,4.9682856
1990-02-17,1990,2,17,4.122391
1990-02-18,1990,2,18,8.576721
1990-02-19,1990,2,19,14.642522
1990-02-20,1990,2,20,13.710976
1990-02-21,1990,2,21,10.675385
1990-02-22,1990,2,22,8.207306
1990-02-23,1990,2,23,2.5269687
1990-02-24,1990,2,24,2.8749557
1990-02-25,1990,2,25,3.099814
1990-02-26,1990,2,26,2.9552727
1990-02-27,1990,2,27,2.3609996
1990-02-28,1990,2,28,7.1260333
1990-03-01,1990,3,1,3.9327145
1990-03-02,1990,3,2,9.440094
1990-03-03,1990,3,3,9.060412
1990-03-04,1990,3,4,8.588806
1990-03-05,1990,3,5,8.20113
1990-03-06,1990,3,6,1.8544495
1990-03-07,1990,3,7,5.443439
1990-03-08,1990,3,8,0.92323124
1990-03-09,1990,3,9,0.8712709
1990-03-10,1990,3,10,1.5546978
1990-03-11,1990,3,11,2.8456151
1990-03-12,1990,3,12,2.8815866
1990-03-13,1990,3,13,2.4819226
1990-03-14,1990,3,14,0.43164194
1990-03-15,1990,3,15,0.7274002
1990-03-16,1990,3,16,5.4634213
1990-03-17,1990,3,17,4.875913
1990-03-18,1990,3,18,9.675898
1990-03-19,1990,3,19,2.941534
1990-03-20,1990,3,20,11.050738
1990-03-21,1990,3,21,2.5818348
1990-03-22,1990,3,22,12.017928
1990-03-23,1990,3,23,7.5736566
1990-03-24,1990,3,24,21.37009
1990-03-25,1990,3,25,22.061512
1990-03-26,1990,3,26,10.1315155
1990-03-27,1990,3,27,0.7074177
1990-03-28,1990,3,28,3.1733513
1990-03-29,1990,3,29,2.9735117
1990-03-30,1990,3,30,5.387485
1990-03-31,1990,3,31,14.470548
1990-04-01,1990,4,1,11.90117
1990-04-02,1990,4,2,11.662632
1990-04-03,1990,4,3,16.650751
1990-04-04,1990,4,4,14.981076
1990-04-05,1990,4,5,10.143608
1990-04-06,1990,4,6,5.038321
1990-04-07,1990,4,7,0.38917363
1990-04-08,1990,4,8,1.2595803
1990-04-09,1990,4,9,0.07113814
1990-04-10,1990,4,10,0.30966103
1990-04-11,1990,4,11,1.3139844
1990-04-12,1990,4,12,2.3475885
1990-04-13,1990,4,13,4.8793106
1990-04-14,1990,4,14,11.44503
1990-04-15,1990,4,15,8.109867
1990-04-16,1990,4,16,21.517508
1990-04-17,1990,4,17,10.988906
1990-04-18,1990,4,18,10.373772
1990-04-19,1990,4,19,2.2931843
1990-04-20,1990,4,20,5.4274945
1990-04-21,1990,4,21,17.650887
1990-04-22,1990,4,22,16.901829
1990-04-23,1990,4,23,13.650351
1990-04-24,1990,4,24,7.427767
1990-04-25,1990,4,25,5.624175
1990-04-26,1990,4,26,3.2891333
1990-04-27,1990,4,27,7.963404
1990-04-28,1990,4,28,11.796549
1990-04-29,1990,4,29,9.804651
1990-04-30,1990,4,30,16.591936
1990-05-01,1990,5,1,14.031023
1990-05-02,1990,5,2,11.457398
1990-05-03,1990,5,3,19.692987
1990-05-04,1990,5,4,10.161057
1990-05-05,1990,5,5,8.502499
1990-05-06,1990,5,6,4.105106
1990-05-07,1990,5,7,1.2963563
1990-05-08,1990,5,8,0.756219
1990-05-09,1990,5,9,0.4003495
1990-05-10,1990,5,10,3.298059
1990-05-11,1990,5,11,4.2004137
1990-05-12,1990,5,12,1.6585737
1990-05-13,1990,5,13,1.0421723
1990-05-14,1990,5,14,4.2576046
1990-05-15,1990,5,15,1.010403
1990-05-16,1990,5,16,0.5083829
1990-05-17,1990,5,17,0.546515
1990-05-18,1990,5,18,0.73079765
1990-05-19,1990,5,19,0.33681095
1990-05-20,1990,5,20,0.34315884
1990-05-21,1990,5,21,0.927791
1990-05-22,1990,5,22,3.0248165
1990-05-23,1990,5,23,2.2304802
1990-05-24,1990,5,24,4.3846965
1990-05-25,1990,5,25,1.1565536
1990-05-26,1990,5,26,1.4425069
1990-05-27,1990,5,27,0.502035
1990-05-28,1990,5,28,0.31773746
1990-05-29,1990,5,29,3.3234806
1990-05-30,1990,5,30,1.0612309
1990-05-31,1990,5,31,0.68706274
1990-06-01,1990,6,1,3.3394694
1990-06-02,1990,6,2,3.4193695
1990-06-03,1990,6,3,0.1437664
1990-06-04,1990,6,4,0.8228719
1990-06-05,1990,6,5,1.3741255
1990-06-06,1990,6,6,0.1757443
1990-06-07,1990,6,7,0.023931265
1990-06-08,1990,6,8,0.6071627
1990-06-09,1990,6,9,0.69504976
1990-06-10,1990,6,10,0.998646
1990-06-11,1990,6,11,2.0532012
1990-06-12,1990,6,12,2.6763678
1990-06-13,1990,6,13,2.5086105
1990-06-14,1990,6,14,0.79092383
1990-06-15,1990,6,15,0.5033016
1990-06-16,1990,6,16,2.4686456
1990-06-17,1990,6,17,0.2875924
1990-06-18,1990,6,18,0.079870224
1990-06-19,1990,6,19,0.12779236
1990-06-20,1990,6,20,0.11181831
1990-06-21,1990,6,21,0.5752146
1990-06-22,1990,6,22,0.29557943
1990-06-23,1990,6,23,0.55122375
1990-06-24,1990,6,24,0.77492
1990-06-25,1990,6,25,0.06389618
1990-06-26,1990,6,26,1.0305941
1990-06-27,1990,6,27,0.48732758
1990-06-28,1990,6,28,0.5592108
1990-06-29,1990,6,29,0.3514886
1990-06-30,1990,6,30,0.3388077
1990-07-01,1990,7,1,0.1950711
1990-07-02,1990,7,2,2.0995438
1990-07-03,1990,7,3,0.5851984
1990-07-04,1990,7,4,0.1437366
1990-07-05,1990,7,5,0.5595386
1990-07-06,1990,7,6,0.4979372
1990-07-07,1990,7,7,1.0882765
1990-07-08,1990,7,8,1.4373362
1990-07-09,1990,7,9,3.1364858
1990-07-10,1990,7,10,3.7216992
1990-07-11,1990,7,11,1.2782067
1990-07-12,1990,7,12,3.1929612
1990-07-13,1990,7,13,1.0112673
1990-07-14,1990,7,14,0.62114
1990-07-15,1990,7,15,0.5954653
1990-07-16,1990,7,16,0.6776005
1990-07-17,1990,7,17,1.2063384
1990-07-18,1990,7,18,1.3244152
1990-07-19,1990,7,19,0.9496659
1990-07-20,1990,7,20,0.5287379
1990-07-21,1990,7,21,0.8059442
1990-07-22,1990,7,22,1.3398081
1990-07-23,1990,7,23,0.415802
1990-07-24,1990,7,24,0.3233999
1990-07-25,1990,7,25,0.5390048
1990-07-26,1990,7,26,0.313133
1990-07-27,1990,7,27,0.1488626
1990-07-28,1990,7,28,0.4466027
1990-07-29,1990,7,29,2.37675
1990-07-30,1990,7,30,0.9137392
1990-07-31,1990,7,31,0.5155206
1990-08-01,1990,8,1,0.21186471
1990-08-02,1990,8,2,0.5932003
1990-08-03,1990,8,3,0.120058656
1990-08-04,1990,8,4,0.112995505
1990-08-05,1990,8,5,0.070631504
1990-08-06,1990,8,6,0.15537441
1990-08-07,1990,8,7,0.31779706
1990-08-08,1990,8,8,0.16243756
1990-08-09,1990,8,9,0.1412481
1990-08-10,1990,8,10,0.8121133
1990-08-11,1990,8,11,0.13418496
1990-08-12,1990,8,12,0.112995505
1990-08-13,1990,8,13,0.5578995
1990-08-14,1990,8,14,0.49433112
1990-08-15,1990,8,15,0.713259
1990-08-16,1990,8,16,1.998499
1990-08-17,1990,8,17,0.2542436
1990-08-18,1990,8,18,0.18361211
1990-08-19,1990,8,19,0.014141202
1990-08-20,1990,8,20,0.105932355
1990-08-21,1990,8,21,0.21186471
1990-08-22,1990,8,22,0.070631504
1990-08-23,1990,8,23,0.014141202
1990-08-24,1990,8,24,0.16950071
1990-08-25,1990,8,25,5.0915627
1990-08-26,1990,8,26,1.7089695
1990-08-27,1990,8,27,3.5167785
1990-08-28,1990,8,28,5.3810925
1990-08-29,1990,8,29,2.754107
1990-08-30,1990,8,30,2.2032857
1990-08-31,1990,8,31,4.153043
1990-09-01,1990,9,1,1.9487292
1990-09-02,1990,9,2,4.610941
1990-09-03,1990,9,3,1.7464012
1990-09-04,1990,9,4,0.43660402
1990-09-05,1990,9,5,0.010639429
1990-09-06,1990,9,6,1.2512356
1990-09-07,1990,9,7,1.2831837
1990-09-08,1990,9,8,0.3567338
1990-09-09,1990,9,9,3.0402393
1990-09-10,1990,9,10,2.5716872
1990-09-11,1990,9,11,4.712105
1990-09-12,1990,9,12,4.760027
1990-09-13,1990,9,13,0.20232797
1990-09-14,1990,9,14,0.2875179
1990-09-15,1990,9,15,1.7570555
1990-09-16,1990,9,16,0.44724345
1990-09-17,1990,9,17,0.4951656
1990-09-18,1990,9,18,1.1287779
1990-09-19,1990,9,19,1.7357618
1990-09-20,1990,9,20,4.3660254
1990-09-21,1990,9,21,5.9952884
1990-09-22,1990,9,22,8.31142
1990-09-23,1990,9,23,8.57231
1990-09-24,1990,9,24,4.403293
1990-09-25,1990,9,25,1.8901676
1990-09-26,1990,9,26,2.9869974
1990-09-27,1990,9,27,2.3267717
1990-09-28,1990,9,28,0.48984587
1990-09-29,1990,9,29,1.0968298
1990-09-30,1990,9,30,5.887225
1990-10-01,1990,10,1,4.598394
1990-10-02,1990,10,2,11.790365
1990-10-03,1990,10,3,6.5183787
1990-10-04,1990,10,4,3.919512
1990-10-05,1990,10,5,8.650512
1990-10-06,1990,10,6,4.0202885
1990-10-07,1990,10,7,11.016011
1990-10-08,1990,10,8,4.810557
1990-10-09,1990,10,9,5.664468
1990-10-10,1990,10,10,39.52399
1990-10-11,1990,10,11,10.994792
1990-10-12,1990,10,12,7.319257
1990-10-13,1990,10,13,12.617752
1990-10-14,1990,10,14,17.545
1990-10-15,1990,10,15,4.359722
1990-10-16,1990,10,16,9.414255
1990-10-17,1990,10,17,7.642791
1990-10-18,1990,10,18,7.6693
1990-10-19,1990,10,19,8.7353735
1990-10-20,1990,10,20,19.136147
1990-10-21,1990,10,21,7.2025657
1990-10-22,1990,10,22,5.218953
1990-10-23,1990,10,23,7.605657
1990-10-24,1990,10,24,9.149075
1990-10-25,1990,10,25,13.100401
1990-10-26,1990,10,26,11.20694
1990-10-27,1990,10,27,4.094541
1990-10-28,1990,10,28,8.70885
1990-10-29,1990,10,29,10.353029
1990-10-30,1990,10,30,8.915708
1990-10-31,1990,10,31,11.372238
1990-11-01,1990,11,1,14.010772
1990-11-02,1990,11,2,8.431524
1990-11-03,1990,11,3,8.940071
1990-11-04,1990,11,4,9.86135
1990-11-05,1990,11,5,6.810084
1990-11-06,1990,11,6,2.3216157
1990-11-07,1990,11,7,0.70753694
1990-11-08,1990,11,8,0.7959902
1990-11-09,1990,11,9,0.8107275
1990-11-10,1990,11,10,0.3758818
1990-11-11,1990,11,11,0.044226646
1990-11-12,1990,11,12,0.2874434
1990-11-13,1990,11,13,0.70753694
1990-11-14,1990,11,14,0.7222891
1990-11-15,1990,11,15,0.5675107
1990-11-16,1990,11,16,0.7738769
1990-11-17,1990,11,17,3.9062202
1990-11-18,1990,11,18,7.2965174
1990-11-19,1990,11,19,5.8151035
1990-11-20,1990,11,20,3.8472562
1990-11-21,1990,11,21,7.2891417
1990-11-22,1990,11,22,12.426183
1990-11-23,1990,11,23,11.7260065
1990-11-24,1990,11,24,9.603381
1990-11-25,1990,11,25,9.647608
1990-11-26,1990,11,26,12.190327
1990-11-27,1990,11,27,3.0070543
1990-11-28,1990,11,28,0.840202
1990-11-29,1990,11,29,4.075736
1990-11-30,1990,11,30,8.779846
1990-12-01,1990,12,1,3.10041
1990-12-02,1990,12,2,7.000789
1990-12-03,1990,12,3,8.139067
1990-12-04,1990,12,4,11.167831
1990-12-05,1990,12,5,19.613356
1990-12-06,1990,12,6,13.703086
1990-12-07,1990,12,7,9.77882
1990-12-08,1990,12,8,9.078346
1990-12-09,1990,12,9,1.3532043
1990-12-10,1990,12,10,6.5988154
1990-12-11,1990,12,11,4.736185
1990-12-12,1990,12,12,2.5312753
1990-12-13,1990,12,13,3.3392012
1990-12-14,1990,12,14,0.25074184
1990-12-15,1990,12,15,0.05173683
1990-12-16,1990,12,16,0.22287667
1990-12-17,1990,12,17,0.8955002
1990-12-18,1990,12,18,0.5890429
1990-12-19,1990,12,19,0.5571991
1990-12-20,1990,12,20,0.56117773
1990-12-21,1990,12,21,0.3979951
1990-12-22,1990,12,22,4.3342113
1990-12-23,1990,12,23,1.3810545
1990-12-24,1990,12,24,5.6356564
1990-12-25,1990,12,25,2.483517
1990-12-26,1990,12,26,3.052652
1990-12-27,1990,12,27,2.1093936
1990-12-28,1990,12,28,15.195579
1990-12-29,1990,12,29,4.258588
1990-12-30,1990,12,30,13.285182
1990-12-31,1990,12,31,11.892051
1991-01-01,1991,1,1,15.29625
1991-01-02,1991,1,2,8.791462
1991-01-03,1991,1,3,6.039694
1991-01-04,1991,1,4,6.3432903
1991-01-05,1991,1,5,2.0024629
1991-01-06,1991,1,6,2.0347686
1991-01-07,1991,1,7,3.3008308
1991-01-08,1991,1,8,5.6327434
1991-01-09,1991,1,9,7.1636586
1991-01-10,1991,1,10,11.187956
1991-01-11,1991,1,11,8.5976715
1991-01-12,1991,1,12,11.375293
1991-01-13,1991,1,13,7.467255
1991-01-14,1991,1,14,9.786233
1991-01-15,1991,1,15,5.6456623
1991-01-16,1991,1,16,9.23717
1991-01-17,1991,1,17,10.606602
1991-01-18,1991,1,18,8.823768
1991-01-19,1991,1,19,4.321441
1991-01-20,1991,1,20,4.450634
1991-01-21,1991,1,21,7.1701107
1991-01-22,1991,1,22,6.168887
1991-01-23,1991,1,23,0.9560138
1991-01-24,1991,1,24,0.006452203
1991-01-25,1991,1,25,0.12272596
1991-01-26,1991,1,26,0.064596534
1991-01-27,1991,1,27,0.2002418
1991-01-28,1991,1,28,0.68470836
1991-01-29,1991,1,29,1.3306737
1991-01-30,1991,1,30,0.3552735
1991-01-31,1991,1,31,2.293274
1991-02-01,1991,2,1,5.671814
1991-02-02,1991,2,2,27.390047
1991-02-03,1991,2,3,9.618818
1991-02-04,1991,2,4,15.71697
1991-02-05,1991,2,5,4.6705155
1991-02-06,1991,2,6,6.085247
1991-02-07,1991,2,7,7.08653
1991-02-08,1991,2,8,7.5516405
1991-02-09,1991,2,9,5.762249
1991-02-10,1991,2,10,1.5697628
1991-02-11,1991,2,11,1.5956014
1991-02-12,1991,2,12,3.753215
1991-02-13,1991,2,13,1.4017969
1991-02-14,1991,2,14,1.7441809
1991-02-15,1991,2,15,2.8746576
1991-02-16,1991,2,16,10.232508
1991-02-17,1991,2,17,3.1007676
1991-02-18,1991,2,18,8.068442
1991-02-19,1991,2,19,8.010298
1991-02-20,1991,2,20,10.19375
1991-02-21,1991,2,21,3.0555427
