time,Year,Month,pr
2043-03-31,2043,3,212.42521572858095
2043-04-30,2043,4,313.766061142087
2043-05-31,2043,5,93.80918489769101
2043-06-30,2043,6,144.00881454348564
2043-07-31,2043,7,80.8836841955781
2043-08-31,2043,8,106.1358304694295
2043-09-30,2043,9,204.96903005987406
2043-10-31,2043,10,351.40323378145695
2043-11-30,2043,11,162.62968014925718
2043-12-31,2043,12,60.330491513013975
2044-01-31,2044,1,30.837941262872164
2044-02-29,2044,2,72.38684836775064
2044-03-31,2044,3,203.24640814214945
2044-04-30,2044,4,310.17559580504894
2044-05-31,2044,5,182.65604758635163
2044-06-30,2044,6,86.65007818490267
2044-07-31,2044,7,96.45349010825157
2044-08-31,2044,8,108.74140877276659
2044-09-30,2044,9,217.16440245509148
2044-10-31,2044,10,326.0749161243439
2044-11-30,2044,11,288.40614538639784
2044-12-31,2044,12,175.7908665575087
2045-01-31,2045,1,82.22359092906129
2045-02-28,2045,2,182.13575519621372
2045-03-31,2045,3,68.99618078023195
2045-04-30,2045,4,134.65749230235815
2045-05-31,2045,5,166.18236657232046
2045-06-30,2045,6,90.62303993850946
2045-07-31,2045,7,123.3429841697216
2045-08-31,2045,8,152.6920379139483
2045-09-30,2045,9,169.25441036000848
2045-10-31,2045,10,265.6308565288782
2045-11-30,2045,11,211.40485312789679
2045-12-31,2045,12,98.31142108887434
2046-01-31,2046,1,93.50773310288787
2046-02-28,2046,2,108.61682686954776
2046-03-31,2046,3,151.7147272825241
2046-04-30,2046,4,309.7966901957989
2046-05-31,2046,5,213.15210526809096
2046-06-30,2046,6,182.1792472153902
2046-07-31,2046,7,121.15755043923855
2046-08-31,2046,8,181.94952104240656
2046-09-30,2046,9,258.5843849927187
2046-10-31,2046,10,328.36775220930576
2046-11-30,2046,11,241.02160055190325
2046-12-31,2046,12,121.92920185625553
2047-01-31,2047,1,125.20494349300861
2047-02-28,2047,2,66.16101209074259
2047-03-31,2047,3,211.39559447765362
2047-04-30,2047,4,211.725003272295
2047-05-31,2047,5,167.23463907837868
2047-06-30,2047,6,92.48515013605356
2047-07-31,2047,7,96.40701580792665
2047-08-31,2047,8,111.48584671318531
2047-09-30,2047,9,185.29516775161028
2047-10-31,2047,10,277.2642499767244
2047-11-30,2047,11,325.80237183719873
2047-12-31,2047,12,39.6322432905438
2048-01-31,2048,1,23.505351785570628
2048-02-29,2048,2,112.23573200404668
2048-03-31,2048,3,186.27550844103098
2048-04-30,2048,4,189.31284612044692
2048-05-31,2048,5,199.04947355389595
2048-06-30,2048,6,148.50029591470957
2048-07-31,2048,7,93.98702792823315
2048-08-31,2048,8,93.75122655183077
2048-09-30,2048,9,129.87170554697514
2048-10-31,2048,10,212.87929695099592
2048-11-30,2048,11,129.99873915687203
2048-12-31,2048,12,121.4177230373025
2049-01-31,2049,1,99.42995253950383
2049-02-28,2049,2,147.0119540579617
2049-03-31,2049,3,251.71613367274404
2049-04-30,2049,4,260.55481284856796
2049-05-31,2049,5,119.1930117085576
2049-06-30,2049,6,96.45607005804777
2049-07-31,2049,7,74.67044591903687
2049-08-31,2049,8,103.48792690783739
2049-09-30,2049,9,205.36976717412472
2049-10-31,2049,10,231.4286733046174
2049-11-30,2049,11,216.1782329902053
2049-12-31,2049,12,92.36182551831007
2050-01-31,2050,1,19.37124878168179
2050-02-28,2050,2,133.93309470266104
2050-03-31,2050,3,151.15171987563372
2050-04-30,2050,4,174.2829915136099
2050-05-31,2050,5,181.96933586150408
2050-06-30,2050,6,129.1216492652893
2050-07-31,2050,7,83.93809329718351
2050-08-31,2050,8,199.28405284881592
2050-09-30,2050,9,227.95355636626482
2050-10-31,2050,10,299.76988127455115
2050-11-30,2050,11,295.92340998351574
2050-12-31,2050,12,143.7635935842991
2051-01-31,2051,1,59.96644198894501
2051-02-28,2051,2,178.09742214158177
2051-03-31,2051,3,256.66234754025936
2051-04-30,2051,4,215.25110565125942
2051-05-31,2051,5,269.9994809925556
2051-06-30,2051,6,136.4288868382573
2051-07-31,2051,7,82.77043718844652
2051-08-31,2051,8,212.4177172780037
2051-09-30,2051,9,262.5088934786618
2051-10-31,2051,10,283.4554782137275
2051-11-30,2051,11,263.59882168471813
2051-12-31,2051,12,125.74839759618044
2052-01-31,2052,1,76.02508049458265
2052-02-29,2052,2,158.8213423267008
2052-03-31,2052,3,146.38986680656672
2052-04-30,2052,4,187.30357568711042
2052-05-31,2052,5,107.94186322018504
2052-06-30,2052,6,104.04044352471828
2052-07-31,2052,7,89.60641650483012
2052-08-31,2052,8,145.82641683518887
2052-09-30,2052,9,141.3722692988813
2052-10-31,2052,10,252.93424716219306
2052-11-30,2052,11,204.45862244814634
2052-12-31,2052,12,134.10376366227865
2053-01-31,2053,1,193.16229466348886
2053-02-28,2053,2,65.42657129466534
2053-03-31,2053,3,204.58887722343232
2053-04-30,2053,4,133.6558054201306
2053-05-31,2053,5,118.13029870390892
2053-06-30,2053,6,102.07268111407757
2053-07-31,2053,7,101.03644151240587
2053-08-31,2053,8,67.94032752513885
2053-09-30,2053,9,207.70693011581898
2053-10-31,2053,10,255.6277122348547
2053-11-30,2053,11,183.84666424244642
2053-12-31,2053,12,35.508779436350125
2054-01-31,2054,1,69.77786533534538
2054-02-28,2054,2,139.4794737920165
2054-03-31,2054,3,237.96684695407748
2054-04-30,2054,4,118.9420273527503
2054-05-31,2054,5,186.14245746284723
2054-06-30,2054,6,88.52679301053286
2054-07-31,2054,7,77.19733826816082
2054-08-31,2054,8,106.44019916653633
2054-09-30,2054,9,155.63704054802656
2054-10-31,2054,10,322.0519973896444
2054-11-30,2054,11,234.26951989531517
2054-12-31,2054,12,142.45704263448727
2055-01-31,2055,1,66.03319644928001
2055-02-28,2055,2,150.67627234384418
2055-03-31,2055,3,160.55269483476877
2055-04-30,2055,4,227.92301941663027
2055-05-31,2055,5,254.09526228904724
2055-06-30,2055,6,129.6247218735516
2055-07-31,2055,7,77.07228865474463
2055-08-31,2055,8,68.82496867328882
2055-09-30,2055,9,201.52823701500893
2055-10-31,2055,10,327.1678039804101
2055-11-30,2055,11,178.80474077537656
2055-12-31,2055,12,76.59148257225752
2056-01-31,2056,1,92.08484049886478
2056-02-29,2056,2,136.2263984978199
2056-03-31,2056,3,245.36960553377867
2056-04-30,2056,4,246.70980647206306
2056-05-31,2056,5,114.43825978785753
2056-06-30,2056,6,181.07466157525778
2056-07-31,2056,7,115.94890337437391
2056-08-31,2056,8,109.6357611939311
2056-09-30,2056,9,170.69540284574032
2056-10-31,2056,10,177.85910870879889
2056-11-30,2056,11,239.37094062566757
2056-12-31,2056,12,118.7932351604104
2057-01-31,2057,1,19.52207777649212
2057-02-28,2057,2,29.095139913261065
2057-03-31,2057,3,226.80517695844173
2057-04-30,2057,4,145.69363240152597
2057-05-31,2057,5,195.36701515316963
2057-06-30,2057,6,127.09039896726608
2057-07-31,2057,7,74.5535384863615
2057-08-31,2057,8,162.49389834702015
2057-09-30,2057,9,166.3470357656479
2057-10-31,2057,10,294.41874101758003
2057-11-30,2057,11,260.82728169858456
2057-12-31,2057,12,46.651077177375676
2058-01-31,2058,1,45.06565025076282
2058-02-28,2058,2,59.43534951657057
2058-03-31,2058,3,93.1712256744504
2058-04-30,2058,4,222.07638043910265
2058-05-31,2058,5,143.64068135619164
2058-06-30,2058,6,102.74507738649845
2058-07-31,2058,7,78.78679856657982
2058-08-31,2058,8,116.49909149855375
2058-09-30,2058,9,241.78842902183533
2058-10-31,2058,10,227.18021515756857
2058-11-30,2058,11,254.8649925738573
2058-12-31,2058,12,233.54392535984516
2059-01-31,2059,1,47.343642823398234
2059-02-28,2059,2,81.81663528084792
2059-03-31,2059,3,94.37702279537916
2059-04-30,2059,4,128.86959370225668
2059-05-31,2059,5,172.3785862326622
2059-06-30,2059,6,110.04904601722956
2059-07-31,2059,7,85.89202556759119
2059-08-31,2059,8,131.81690219789743
2059-09-30,2059,9,94.85342586413026
2059-10-31,2059,10,264.9975542910397
2059-11-30,2059,11,198.2782194390893
2059-12-31,2059,12,68.33833381533671
2060-01-31,2060,1,101.6748609021306
2060-02-29,2060,2,183.74516610056173
2060-03-31,2060,3,138.9958966523409
2060-04-30,2060,4,234.22969412058592
2060-05-31,2060,5,191.39742543920875
2060-06-30,2060,6,74.58692695945501
2060-07-31,2060,7,90.30565582215786
2060-08-31,2060,8,122.92051361873746
2060-09-30,2060,9,177.43023857474327
2060-10-31,2060,10,366.58914517611265
2060-11-30,2060,11,70.11792082339525
2060-12-31,2060,12,62.10624631494296
2061-01-31,2061,1,30.341275781393662
2061-02-28,2061,2,70.59202808886778
2061-03-31,2061,3,213.34701720625176
2061-04-30,2061,4,282.84789752215147
2061-05-31,2061,5,275.30051339417696
2061-06-30,2061,6,77.4221358820796
2061-07-31,2061,7,99.85922249034047
2061-08-31,2061,8,125.0767657533288
2061-09-30,2061,9,112.52710036933422
2061-10-31,2061,10,301.75991524010897
2061-11-30,2061,11,240.17841462045908
2061-12-31,2061,12,194.11524664610624
2062-01-31,2062,1,60.239587258547544
2062-02-28,2062,2,58.404184319079306
2062-03-31,2062,3,148.85378424078226
2062-04-30,2062,4,170.7239231094718
2062-05-31,2062,5,85.96897143870592
2062-06-30,2062,6,68.13370808959007
2062-07-31,2062,7,125.95447674393654
2062-08-31,2062,8,76.86102949082851
2062-09-30,2062,9,187.42621131241322
2062-10-31,2062,10,341.9343628920615
2062-11-30,2062,11,236.097866948694
2062-12-31,2062,12,128.64855537191033
2063-01-31,2063,1,29.247945360839367
2063-02-28,2063,2,67.52478964626802
2063-03-31,2063,3,208.37523015215993
2063-04-30,2063,4,210.7685912400484
2063-05-31,2063,5,230.5742371827364
2063-06-30,2063,6,152.6763193309307
2063-07-31,2063,7,120.25392428040504
2063-08-31,2063,8,132.34480116516352
2063-09-30,2063,9,193.73807609081268
2063-10-31,2063,10,206.2408598139882
2063-11-30,2063,11,356.42538014799356
2063-12-31,2063,12,128.81318181753159
2064-01-31,2064,1,36.994473449886236
2064-02-29,2064,2,111.78676290437656
2064-03-31,2064,3,141.1499585956335
2064-04-30,2064,4,238.90674579888582
2064-05-31,2064,5,162.98404606059194
2064-06-30,2064,6,70.0418097898364
2064-07-31,2064,7,91.32644589990377
2064-08-31,2064,8,103.8008401170373
2064-09-30,2064,9,230.3075141273439
2064-10-31,2064,10,256.8086603656411
2064-11-30,2064,11,271.0892055183649
2064-12-31,2064,12,90.14452211558819
2065-01-31,2065,1,111.54768001288176
2065-02-28,2065,2,17.1967836096889
2065-03-31,2065,3,285.3691698051989
2065-04-30,2065,4,90.52623901516199
2065-05-31,2065,5,310.1376660168171
2065-06-30,2065,6,92.2433590516448
2065-07-31,2065,7,101.50665119290352
2065-08-31,2065,8,88.13434392213821
2065-09-30,2065,9,130.52227031439543
2065-10-31,2065,10,185.923433303833
2065-11-30,2065,11,196.9307715073228
2065-12-31,2065,12,68.52055219933402
2066-01-31,2066,1,65.63477022573412
2066-02-28,2066,2,61.721398774534705
2066-03-31,2066,3,204.10200599581003
2066-04-30,2066,4,219.53735277056694
2066-05-31,2066,5,158.02495758980513
2066-06-30,2066,6,106.29200292751193
2066-07-31,2066,7,85.09729038923979
2066-08-31,2066,8,172.72777212783694
2066-09-30,2066,9,207.4222857132554
2066-10-31,2066,10,341.9534107670188
2066-11-30,2066,11,134.8792875185609
2066-12-31,2066,12,118.3481208980086
2067-01-31,2067,1,17.70122665911975
2067-02-28,2067,2,140.87414536625147
2067-03-31,2067,3,150.77447388321175
2067-04-30,2067,4,145.39656601846218
2067-05-31,2067,5,153.24956607073545
2067-06-30,2067,6,110.36711409687996
2067-07-31,2067,7,116.52947254478931
2067-08-31,2067,8,174.62135218083858
2067-09-30,2067,9,190.4731823131442
2067-10-31,2067,10,203.3235551789403
2067-11-30,2067,11,163.43401595950127
2067-12-31,2067,12,165.08948123082519
2068-01-31,2068,1,22.0739272423091
2068-02-29,2068,2,143.5638008639219
2068-03-31,2068,3,154.23855688422918
2068-04-30,2068,4,205.06685189902782
2068-05-31,2068,5,235.25150762870908
2068-06-30,2068,6,68.96981801837683
2068-07-31,2068,7,97.21246808767319
2068-08-31,2068,8,165.1512692682445
2068-09-30,2068,9,219.95729114860296
2068-10-31,2068,10,258.7267801165581
2068-11-30,2068,11,275.71977032348514
2068-12-31,2068,12,18.346108496189245
2069-01-31,2069,1,24.88211207091917
2069-02-28,2069,2,80.30448295176042
2069-03-31,2069,3,167.35856719315052
2069-04-30,2069,4,250.9014705196023
2069-05-31,2069,5,289.17093202471733
2069-06-30,2069,6,102.34480295330286
2069-07-31,2069,7,125.67593269050121
2069-08-31,2069,8,119.43578850477934
2069-09-30,2069,9,51.08873415738344
2069-10-31,2069,10,321.76942750811577
2069-11-30,2069,11,173.8275222480297
2069-12-31,2069,12,143.17482691258192
2070-01-31,2070,1,51.570158824325276
2070-02-28,2070,2,62.99141552299273
2070-03-31,2070,3,166.102209594101
2070-04-30,2070,4,202.6932578533888
2070-05-31,2070,5,183.2933354191482
2070-06-30,2070,6,95.45218795537949
2070-07-31,2070,7,88.92341628670692
2070-08-31,2070,8,69.30840499699116
2070-09-30,2070,9,80.38106421008706
2070-10-31,2070,10,224.89409297704697
2070-11-30,2070,11,297.99953028559685
2070-12-31,2070,12,32.93520659208335
2071-01-31,2071,1,89.32104036211967
2071-02-28,2071,2,125.57487711310387
2071-03-31,2071,3,212.6277694478631
2071-04-30,2071,4,146.14860378205776
2071-05-31,2071,5,137.03307285904884
2071-06-30,2071,6,98.20931442081928
2071-07-31,2071,7,78.6517258733511
2071-08-31,2071,8,84.20804003253579
2071-09-30,2071,9,182.9438578337431
2071-10-31,2071,10,228.1181300058961
2071-11-30,2071,11,238.99472560733557
2071-12-31,2071,12,65.6423818320036
2072-01-31,2072,1,7.031771354377389
2072-02-29,2072,2,55.323120765388154
2072-03-31,2072,3,163.49413935095072
2072-04-30,2072,4,126.7501724883914
2072-05-31,2072,5,177.89621371775866
2072-06-30,2072,6,108.33848398178816
2072-07-31,2072,7,80.7511436752975
2072-08-31,2072,8,168.84658467024565
2072-09-30,2072,9,180.72937075048685
2072-10-31,2072,10,348.37034940719604
2072-11-30,2072,11,147.15545810759068
2072-12-31,2072,12,90.39119146764304
2073-01-31,2073,1,73.79080373793865
2073-02-28,2073,2,121.84411128982902
2073-03-31,2073,3,192.81647577881813
2073-04-30,2073,4,256.58267587423325
2073-05-31,2073,5,132.71150356158614
2073-06-30,2073,6,99.40236266702414
2073-07-31,2073,7,115.73151871562004
2073-08-31,2073,8,89.60670568048954
2073-09-30,2073,9,63.47092408686876
2073-10-31,2073,10,299.58712477236986
2073-11-30,2073,11,151.24003160744905
2073-12-31,2073,12,153.51555235683918
2074-01-31,2074,1,17.741816863417757
2074-02-28,2074,2,116.76646079868078
2074-03-31,2074,3,118.72506765648723
2074-04-30,2074,4,121.17462940514088
2074-05-31,2074,5,211.5973485633731
2074-06-30,2074,6,142.64569832012057
2074-07-31,2074,7,106.18983590975404
2074-08-31,2074,8,161.46751837804914
2074-09-30,2074,9,273.67664873600006
2074-10-31,2074,10,261.7927562445402
2074-11-30,2074,11,202.93806390836835
2074-12-31,2074,12,171.64286049082875
2075-01-31,2075,1,80.64520731568336
2075-02-28,2075,2,150.34503042697906
2075-03-31,2075,3,103.18496134132147
2075-04-30,2075,4,300.6294848397374
2075-05-31,2075,5,155.21508045494556
2075-06-30,2075,6,111.02760639041662
2075-07-31,2075,7,106.945376470685
2075-08-31,2075,8,89.96365405619144
2075-09-30,2075,9,151.8703792244196
2075-10-31,2075,10,169.358254596591
2075-11-30,2075,11,213.1102753803134
2075-12-31,2075,12,151.72020150348555
2076-01-31,2076,1,7.949650101364137
2076-02-29,2076,2,157.63684865087285
2076-03-31,2076,3,150.15781307592988
2076-04-30,2076,4,124.64112136512995
2076-05-31,2076,5,260.983245447278
2076-06-30,2076,6,115.3607351705432
2076-07-31,2076,7,92.94752441346645
2076-08-31,2076,8,73.95598590373993
2076-09-30,2076,9,202.97893825918436
2076-10-31,2076,10,308.89456272125244
2076-11-30,2076,11,186.30890948697925
2076-12-31,2076,12,71.45589385181677
2077-01-31,2077,1,93.58420372009377
2077-02-28,2077,2,127.5392297655344
2077-03-31,2077,3,206.73690922558308
2077-04-30,2077,4,138.17409463226795
2077-05-31,2077,5,126.23294536024332
2077-06-30,2077,6,78.8667619228363
2077-07-31,2077,7,84.55863911658525
2077-08-31,2077,8,144.0108211711049
2077-09-30,2077,9,255.7178596034646
2077-10-31,2077,10,220.42591162025928
2077-11-30,2077,11,226.48403607308865
2077-12-31,2077,12,103.54937799274921
2078-01-31,2078,1,131.85804057866346
2078-02-28,2078,2,71.79481778293884
2078-03-31,2078,3,100.73319431394339
2078-04-30,2078,4,210.4680396616459
2078-05-31,2078,5,112.31743041425943
2078-06-30,2078,6,164.2441252246499
2078-07-31,2078,7,92.02892147004604
2078-08-31,2078,8,87.90374519303441
2078-09-30,2078,9,209.4408298842609
2078-10-31,2078,10,298.9047456532717
2078-11-30,2078,11,240.2321107685566
2078-12-31,2078,12,51.653637550771236
2079-01-31,2079,1,94.7130926884712
2079-02-28,2079,2,158.2167338579893
2079-03-31,2079,3,187.51852121204138
2079-04-30,2079,4,121.70804534107447
2079-05-31,2079,5,100.68335048854351
2079-06-30,2079,6,108.35811272263527
2079-07-31,2079,7,110.95423623919487
2079-08-31,2079,8,90.69130551069975
2079-09-30,2079,9,145.88004257529974
2079-10-31,2079,10,279.97101712971926
2079-11-30,2079,11,363.93536757677794
2079-12-31,2079,12,132.63536989688873
2080-01-31,2080,1,7.928552851081502
2080-02-29,2080,2,19.497882574796805
2080-03-31,2080,3,196.91105475649238
2080-04-30,2080,4,212.7017330378294
2080-05-31,2080,5,137.18947414308786
2080-06-30,2080,6,140.33175744116306
2080-07-31,2080,7,79.15940266102552
2080-08-31,2080,8,135.29448341578245
2080-09-30,2080,9,167.76493694633245
2080-10-31,2080,10,344.2968349903822
2080-11-30,2080,11,169.77588459849358
2080-12-31,2080,12,138.7393324635923
2081-01-31,2081,1,105.21700121462356
2081-02-28,2081,2,59.26278457045568
2081-03-31,2081,3,129.71838209778082
2081-04-30,2081,4,324.8317323625088
2081-05-31,2081,5,217.01434794813395
2081-06-30,2081,6,133.5148259997368
2081-07-31,2081,7,86.06348661705852
2081-08-31,2081,8,120.32303474843502
2081-09-30,2081,9,184.91959646344185
2081-10-31,2081,10,254.522467777133
2081-11-30,2081,11,216.7584124021232
2081-12-31,2081,12,179.74621877074242
2082-01-31,2082,1,67.30845607817186
2082-02-28,2082,2,79.45513129234314
2082-03-31,2082,3,70.26407271623626
2082-04-30,2082,4,182.75438491255045
2082-05-31,2082,5,118.04458452388644
2082-06-30,2082,6,102.48998925089836
2082-07-31,2082,7,83.61255191266537
2082-08-31,2082,8,64.87841997295618
2082-09-30,2082,9,103.42699885368347
2082-10-31,2082,10,218.0739026516676
2082-11-30,2082,11,167.5071431323886
2082-12-31,2082,12,76.62145625799907
2083-01-31,2083,1,13.321714103222254
2083-02-28,2083,2,63.757333718240524
2083-03-31,2083,3,81.71080201864243
2083-04-30,2083,4,242.4520242959261
2083-05-31,2083,5,208.90086349099886
2083-06-30,2083,6,64.12852462381124
2083-07-31,2083,7,85.92052571475506
2083-08-31,2083,8,141.4773155003786
2083-09-30,2083,9,113.66154402494442
2083-10-31,2083,10,276.87962371855974
2083-11-30,2083,11,238.17541301250458
2083-12-31,2083,12,88.85898794978857
2084-01-31,2084,1,90.9645136445767
2084-02-29,2084,2,38.60732428729534
2084-03-31,2084,3,169.71110925078392
2084-04-30,2084,4,260.4511722922325
2084-05-31,2084,5,149.78012200444937
2084-06-30,2084,6,88.72511722147465
2084-07-31,2084,7,61.24826464802027
2084-08-31,2084,8,118.62445212900639
2084-09-30,2084,9,169.52996710315347
2084-10-31,2084,10,290.0075498968363
2084-11-30,2084,11,240.22251516580582
2084-12-31,2084,12,166.94839540868998
2085-01-31,2085,1,37.499394267797825
2085-02-28,2085,2,167.61235026642692
2085-03-31,2085,3,158.97608399391174
2085-04-30,2085,4,186.5901516750455
2085-05-31,2085,5,103.71697414666414
2085-06-30,2085,6,107.35781639814377
2085-07-31,2085,7,150.73277223855257
2085-08-31,2085,8,189.58242572844028
2085-09-30,2085,9,182.3958322405815
2085-10-31,2085,10,246.4690111577512
2085-11-30,2085,11,298.2786225154996
2085-12-31,2085,12,83.19375514984131
2086-01-31,2086,1,15.278025157750005
2086-02-28,2086,2,66.41305759549167
2086-03-31,2086,3,192.50973835587502
2086-04-30,2086,4,135.9146822243929
2086-05-31,2086,5,177.64760311692953
2086-06-30,2086,6,133.23371205478907
2086-07-31,2086,7,167.70415976643562
2086-08-31,2086,8,104.54537691548467
2086-09-30,2086,9,270.90214155614376
2086-10-31,2086,10,244.88082323223352
2086-11-30,2086,11,235.5091379955411
2086-12-31,2086,12,157.9573206603527
2087-01-31,2087,1,73.35340920835829
2087-02-28,2087,2,43.3012990280997
2087-03-31,2087,3,175.42667370289564
2087-04-30,2087,4,152.72546410560608
2087-05-31,2087,5,124.66136869043112
2087-06-30,2087,6,151.80215388536453
2087-07-31,2087,7,95.88440246880054
2087-08-31,2087,8,108.37014494463801
2087-09-30,2087,9,185.9895790927112
2087-10-31,2087,10,265.69655975326896
2087-11-30,2087,11,259.55228358507156
2087-12-31,2087,12,98.95786195993423
2088-01-31,2088,1,7.538583129644877
2088-02-29,2088,2,70.30951855704214
2088-03-31,2088,3,132.31800086796284
2088-04-30,2088,4,237.0062531903386
2088-05-31,2088,5,256.738418340683
2088-06-30,2088,6,86.49906311184168
2088-07-31,2088,7,95.2330632135272
2088-08-31,2088,8,122.71225936710835
2088-09-30,2088,9,100.24015735834837
2088-10-31,2088,10,228.93975600600243
2088-11-30,2088,11,325.8634834550321
2088-12-31,2088,12,154.27835751324903
2089-01-31,2089,1,37.61201938614322
2089-02-28,2089,2,53.00192032009363
2089-03-31,2089,3,240.36820186302077
2089-04-30,2089,4,222.45244961231947
2089-05-31,2089,5,268.8171498477459
2089-06-30,2089,6,92.1239621937275
2089-07-31,2089,7,202.2228168323636
2089-08-31,2089,8,59.00038154795766
2089-09-30,2089,9,56.73379004001632
2089-10-31,2089,10,217.88963489234447
2089-11-30,2089,11,268.5846073552966
2089-12-31,2089,12,78.60702686011791
2090-01-31,2090,1,45.93688119202852
2090-02-28,2090,2,62.73966673761618
2090-03-31,2090,3,197.49102042987943
2090-04-30,2090,4,116.08390565961611
2090-05-31,2090,5,129.5930583961308
2090-06-30,2090,6,139.25967514514923
2090-07-31,2090,7,75.22659357637167
2090-08-31,2090,8,163.4369253180921
2090-09-30,2090,9,274.4690051302314
2090-10-31,2090,10,143.95547043532133
2090-11-30,2090,11,232.947750762105
2090-12-31,2090,12,184.15689188987017
2091-01-31,2091,1,26.659589353949087
2091-02-28,2091,2,27.56034638732684
2091-03-31,2091,3,265.23237749934196
2091-04-30,2091,4,209.69967730343342
2091-05-31,2091,5,191.7261477559805
2091-06-30,2091,6,119.76434234529734
2091-07-31,2091,7,96.31810057908297
2091-08-31,2091,8,99.0273823030293
2091-09-30,2091,9,105.0504058599472
2091-10-31,2091,10,142.4574349075558
2091-11-30,2091,11,206.68091475963593
2091-12-31,2091,12,115.60729388147593
2092-01-31,2092,1,74.11204520612978
2092-02-29,2092,2,82.89467208087468
2092-03-31,2092,3,153.36106214672327
2092-04-30,2092,4,241.51097126305103
2092-05-31,2092,5,244.35206428170204
2092-06-30,2092,6,84.25740860402584
2092-07-31,2092,7,108.18514544516802
2092-08-31,2092,8,103.3797500655055
2092-09-30,2092,9,110.57968586683273
2092-10-31,2092,10,286.1049709841609
2092-11-30,2092,11,371.32719280198216
2092-12-31,2092,12,120.96526622772217
2093-01-31,2093,1,15.586221031844985
2093-02-28,2093,2,11.462525837123394
2093-03-31,2093,3,203.46207786351442
2093-04-30,2093,4,140.89565500617027
2093-05-31,2093,5,193.40435229241848
2093-06-30,2093,6,69.1478094086051
2093-07-31,2093,7,109.08399391919374
2093-08-31,2093,8,82.573704700917
2093-09-30,2093,9,113.94778266549123
2093-10-31,2093,10,146.54741976410162
2093-11-30,2093,11,246.65594436228275
2093-12-31,2093,12,89.40407652407909
2094-01-31,2094,1,57.2412958368659
2094-02-28,2094,2,84.61688915267587
2094-03-31,2094,3,256.7794159054756
2094-04-30,2094,4,166.73463424667716
2094-05-31,2094,5,155.13303503394127
2094-06-30,2094,6,97.90597669780254
2094-07-31,2094,7,62.19345163553953
2094-08-31,2094,8,130.7983199134469
2094-09-30,2094,9,100.97340624779474
2094-10-31,2094,10,233.73420294374228
2094-11-30,2094,11,216.25552084296942
2094-12-31,2094,12,59.92190390825283
2095-01-31,2095,1,63.03825192153454
2095-02-28,2095,2,96.40839630737901
2095-03-31,2095,3,193.44110526144505
2095-04-30,2095,4,135.65704431384802
2095-05-31,2095,5,129.18275585398078
2095-06-30,2095,6,119.30382382124662
2095-07-31,2095,7,73.77800457179546
2095-08-31,2095,8,103.58683001250029
2095-09-30,2095,9,80.34459287300706
2095-10-31,2095,10,209.74911879748106
2095-11-30,2095,11,211.4738428965211
2095-12-31,2095,12,97.94469606131338
2096-01-31,2096,1,106.43989741802216
2096-02-29,2096,2,64.75592013448502
2096-03-31,2096,3,119.60321869701147
2096-04-30,2096,4,150.18124636262655
2096-05-31,2096,5,136.6168811917305
2096-06-30,2096,6,98.94700404256582
2096-07-31,2096,7,87.30591349303722
2096-08-31,2096,8,74.23814591020346
2096-09-30,2096,9,79.46379650384188
2096-10-31,2096,10,181.29460606724024
2096-11-30,2096,11,197.91963156312704
2096-12-31,2096,12,46.6061443090444
2097-01-31,2097,1,50.41340589523402
2097-02-28,2097,2,37.955464515835416
2097-03-31,2097,3,113.630579598248
2097-04-30,2097,4,202.39110700786114
2097-05-31,2097,5,143.41177493333817
2097-06-30,2097,6,68.33269111812115
2097-07-31,2097,7,106.87729697674513
2097-08-31,2097,8,71.16090953350067
2097-09-30,2097,9,79.48763463646173
2097-10-31,2097,10,112.68953159451485
2097-11-30,2097,11,229.84082736074924
2097-12-31,2097,12,59.77483168244374
2098-01-31,2098,1,24.811563268304617
2098-02-28,2098,2,41.550637129694486
2098-03-31,2098,3,107.10291936993637
2098-04-30,2098,4,218.27754266560078
2098-05-31,2098,5,95.29222100973129
2098-06-30,2098,6,101.50311570614576
2098-07-31,2098,7,81.3596572726965
2098-08-31,2098,8,75.08683875203133
2098-09-30,2098,9,27.657992206514027
2098-10-31,2098,10,222.5925413891673
2098-11-30,2098,11,218.31616396084428
2098-12-31,2098,12,104.22303155064583
2099-01-31,2099,1,69.94471717625893
2099-02-28,2099,2,141.57410636544228
2099-03-31,2099,3,152.57312636822462
2099-04-30,2099,4,244.1232232376933
2099-05-31,2099,5,102.07455698400736
2099-06-30,2099,6,74.15348030626774
2099-07-31,2099,7,94.70982626080513
2099-08-31,2099,8,107.53047689795494
2099-09-30,2099,9,88.96478600800037
2099-10-31,2099,10,160.92014405876398
2099-11-30,2099,11,286.6624765098095
2099-12-31,2099,12,72.36020900309086
2100-01-31,2100,1,49.954989552497985
2100-02-28,2100,2,145.9001717157662
2100-03-31,2100,3,170.1566836796701
2100-04-30,2100,4,202.4011753499508
2100-05-31,2100,5,77.88239289075136
2100-06-30,2100,6,124.49064441025257
2100-07-31,2100,7,160.26348900049925
2100-08-31,2100,8,169.50969714671373
2100-09-30,2100,9,134.7713017836213
2100-10-31,2100,10,234.37322583049536
2100-11-30,2100,11,243.74206457287073
2100-12-31,2100,12,119.93119921535254
