"","V1"
"11210",0
"11211",0
"11212",0
"11213",0
"11214",7.177812376441
"11215",8.49022080572874
"11216",7.01444391046788
"11217",4.11259521560561
"11218",6.35597269116096
"11219",5.65990521128986
"11220",0
"11221",3.70560144539141
"11222",7.42523169699608
"11223",11.7421869491358
"11224",11.8066671856547
"11225",21.775518113129
"11226",13.9775889339655
"11227",10.1610094501939
"11228",1.61231666691839
"11229",5.76207767886326
"11230",2.91668637686727
"11231",1.67216676386072
"11232",4.90201319830664
"11233",2.75457959936309
"11234",10.3196685511913
"11235",15.7632043466531
"11236",8.66977801222458
"11237",12.1384128570229
"11238",14.9243256842706
"11239",8.27799912570276
"11240",7.06186058402641
"11241",8.04238350708106
"11242",12.8775803818471
"11243",5.39540747203703
"11244",2.241225214324
"11245",11.1220384243725
"11246",2.05835107579256
"11247",4.59286262875033
"11248",10.0792353135048
"11249",11.9986384353877
"11250",14.2660691600322
"11251",8.59661938515481
"11252",5.39202214794501
"11253",7.4026279004168
"11254",4.42036923615895
"11255",8.68691459720843
"11256",9.03665393526178
"11257",4.28720328387672
"11258",6.38192182746901
"11259",7.62020909074651
"11260",15.8176336471837
"11261",7.9175176494393
"11262",7.38770505347911
"11263",14.365788922659
"11264",8.59376150563168
"11265",14.4623151312039
"11266",16.2046722111157
"11267",6.96508671675961
"11268",7.05891291921494
"11269",0
"11270",2.37556862056303
"11271",12.9409126369543
"11272",10.0156476862117
"11273",11.313853332338
"11274",15.5898954382549
"11275",5.46942174261222
"11276",1.54371854501
"11277",1.58090607307426
"11278",3.2866661936479
"11279",16.0582716728978
"11280",19.1937519182551
"11281",13.6161681608206
"11282",10.7590345890445
"11283",15.095134255694
"11284",7.11444470727719
"11285",5.29525551654508
"11286",1.85624982354624
"11287",0
"11288",0
"11289",0
"11290",0
"11291",0
"11292",0
"11293",1.89091527598274
"11294",5.92903954686188
"11295",0
"11296",1.90560883387945
"11297",8.29815500108016
"11298",10.6367015528312
"11299",2.87388508765149
"11300",2.12927660026425
"11301",1.85272667285793
"11302",6.18187287018744
"11303",3.01339157688659
"11304",3.79741682206669
"11305",7.15506697311237
"11306",6.70133212467744
"11307",3.36542126806338
"11308",3.97168000325315
"11309",4.49135068025248
"11310",0
"11311",0
"11312",2.63212328376609
"11313",0
"11314",3.69376187438436
"11315",0
"11316",0
"11317",0
"11318",0
"11319",0
"11320",0
"11321",0
"11322",0
"11323",0
"11324",0
"11325",0
"11326",0
"11327",0
"11328",0
"11329",0
"11330",0
"11331",0
"11332",0
"11333",0
"11334",0
"11335",0
"11336",0
"11337",0
"11338",2.10223318700693
"11339",0
"11340",0
"11341",0
"11342",0
"11343",0
"11344",0
"11345",0
"11346",1.91927353544615
"11347",0
"11348",0
"11349",0
"11350",0
"11351",0
"11352",0
"11353",0
"11354",0
"11355",3.9176504588658
"11356",0
"11357",0
"11358",2.01499538810844
"11359",8.81411848546717
"11360",15.3908156701376
"11361",1.90219226789261
"11362",0
"11363",0
"11364",14.0321171171655
"11365",0
"11366",0
"11367",0
"11368",2.06339839702824
"11369",7.46236366954569
"11370",0
"11371",6.62930354319113
"11372",25.9986910789769
"11373",5.07559605049918
"11374",5.04469136564806
"11375",6.35629692107504
"11376",0
"11377",1.8354253254906
"11378",0
"11379",1.70806941097043
"11380",0
"11381",2.6025037678246
"11382",3.44167091151095
"11383",7.62672944136523
"11384",4.98581886186883
"11385",2.5359433387929
"11386",0
"11387",0
"11388",0
"11389",0
"11390",0
"11391",11.7468436177709
"11392",15.2127737112275
"11393",2.51986395466788
"11394",1.60703594101512
"11395",13.3485545116142
"11396",8.30969432961805
"11397",9.76328812895485
"11398",7.86735069134993
"11399",5.22341308509537
"11400",7.35852991035419
"11401",12.3245376492574
"11402",10.0684478383674
"11403",7.06921344027266
"11404",2.72960577104237
"11405",19.0881469691713
"11406",10.8051194472221
"11407",15.1697717378124
"11408",9.3352083377508
"11409",17.3013362050521
"11410",3.25177887061982
"11411",0
"11412",2.08596847909705
"11413",11.344174147262
"11414",4.977663123982
"11415",7.14931936367639
"11416",2.36424064761438
"11417",2.03464202889372
"11418",0
"11419",3.23501860135394
"11420",0
"11421",0
"11422",0
"11423",1.6322115587176
"11424",0
"11425",0
"11426",0
"11427",8.34845504588667
"11428",3.28154853730088
"11429",4.55844662399058
"11430",3.33387087613249
"11431",4.46113146914584
"11432",5.10699377629597
"11433",7.61428442529824
"11434",5.18330998087468
"11435",13.0077472539281
"11436",7.99285854806505
"11437",12.5292828267018
"11438",14.6009928248037
"11439",5.71882604455499
"11440",4.59225522242981
"11441",4.24125058091808
"11442",2.36083735607409
"11443",7.97706998016537
"11444",9.13800517783939
"11445",9.81958457760769
"11446",2.19550983338843
"11447",1.9044187941763
"11448",1.38983016878755
"11449",0
"11450",3.84924199651503
"11451",10.5047667655805
"11452",8.60561644879808
"11453",3.52024776903904
"11454",4.38617095711119
"11455",7.37966210074119
"11456",11.6244535296905
"11457",1.91184536905785
"11458",1.14643429181326
"11459",1.07669654228515
"11460",0
"11461",0
"11462",1.12492501678212
"11463",3.31694888100476
"11464",4.30115892027868
"11465",9.02426359485201
"11466",1.65726210977307
"11467",2.56082031467346
"11468",1.23763085610949
"11469",0
"11470",1.48813802355968
"11471",0
"11472",3.07537843811405
"11473",0
"11474",3.23342646202879
"11475",3.36719249303558
"11476",6.31277393215929
"11477",4.26280594665106
"11478",6.93515129237864
"11479",8.56462184206723
"11480",8.17894279482989
"11481",3.16968412221917
"11482",1.19709926703142
"11483",0
"11484",1.94225946341338
"11485",1.98924823600219
"11486",5.46425956213108
"11487",2.11338152641409
"11488",3.07973203174391
"11489",1.73633595433186
"11490",2.30730062334622
"11491",0
"11492",1.33873541365758
"11493",2.2147045263455
"11494",4.4640793163432
"11495",5.62882608639995
"11496",3.28989326757618
"11497",1.58835927344369
"11498",1.99825859598243
"11499",0
"11500",0
"11501",1.38622331852929
"11502",1.88571635477397
"11503",0
"11504",0
"11505",0
"11506",0
"11507",0
"11508",0
"11509",0
"11510",0
"11511",0
"11512",0
"11513",0
"11514",1.60665718749907
"11515",0
"11516",3.84552465529742
"11517",2.8301067768135
"11518",5.63058748922605
"11519",4.83987048819021
"11520",4.31898085166746
"11521",2.38170587082565
"11522",0
"11523",0
"11524",0
"11525",0
"11526",0
"11527",0
"11528",1.57005348126688
"11529",0
"11530",0
"11531",6.68219718563021
"11532",2.84811188070575
"11533",14.201094149703
"11534",0
"11535",10.7514180493211
"11536",8.30532972723056
"11537",0
"11538",2.70940332131504
"11539",3.3534885412431
"11540",5.14900278861493
"11541",5.82874646231687
"11542",1.56631070479157
"11543",0
"11544",1.24515153642991
"11545",0
"11546",0
"11547",0
"11548",0
"11549",0
"11550",1.89642113726315
"11551",7.0795838360733
"11552",8.12621008378496
"11553",3.34184892465389
"11554",8.22459021706793
"11555",10.7959702764643
"11556",3.62530951560201
"11557",0
"11558",1.20627668369652
"11559",2.37515266488482
"11560",0
"11561",1.92597974452069
"11562",6.64506460933549
"11563",11.2875022415809
"11564",8.47472356320832
"11565",2.62806257922836
"11566",8.02557678954013
"11567",0
"11568",0
"11569",0
"11570",2.53731885448519
"11571",4.34366184410079
"11572",1.96462288625011
"11573",1.02141194132245
"11574",6.06283216400169
"11575",12.9479861453174
"11576",4.75314314840474
"11577",10.5795840375308
"11578",12.6820520038763
"11579",6.91680006539768
"11580",4.39775154465943
"11581",10.9219890054645
"11582",4.77930525780122
"11583",5.74176925617525
"11584",14.2451821556924
"11585",8.64440171072462
"11586",13.0337935966135
"11587",4.95810981849977
"11588",11.6044837466508
"11589",1.43751785115699
"11590",2.39980153249447
"11591",5.62634416678649
"11592",11.6949468341764
"11593",19.6939711756199
"11594",5.3117658183815
"11595",10.2421128635753
"11596",6.46584691375755
"11597",10.690296452662
"11598",18.34908153273
"11599",3.6884260031845
"11600",2.56571291908836
"11601",10.6009781195131
"11602",1.74561725308207
"11603",5.19903144517139
"11604",7.87856712836805
"11605",8.46665013591146
"11606",8.67245522369329
"11607",14.0872471358868
"11608",8.70698068492678
"11609",6.95018016033597
"11610",12.0803569716713
"11611",6.54968369935517
"11612",8.6706055362588
"11613",11.5951167554343
"11614",11.5084587933856
"11615",1.05362634653211
"11616",0
"11617",0
"11618",0
"11619",0
"11620",1.84892888137056
"11621",11.3933171507428
"11622",8.30978630095744
"11623",0
"11624",0
"11625",0
"11626",3.7298128234707
"11627",3.92170930703003
"11628",6.07291053430413
"11629",3.59530551045745
"11630",16.7333663700554
"11631",13.5706906970417
"11632",14.6135266382355
"11633",8.83837465828733
"11634",6.61777711686
"11635",3.74045859213594
"11636",5.60392460032292
"11637",3.63560048360266
"11638",3.72732146457868
"11639",6.85573218779513
"11640",2.74967605023863
"11641",3.20733712292311
"11642",3.61781273188294
"11643",3.14113340215722
"11644",5.29852128046615
"11645",0
"11646",0
"11647",4.88401327839183
"11648",6.08938708397502
"11649",11.4170031558591
"11650",4.29530682777126
"11651",7.61659239210645
"11652",4.96193669772232
"11653",2.17783519723788
"11654",23.3713351956075
"11655",11.2735112088379
"11656",6.0992483723147
"11657",3.36451449685245
"11658",4.59682379706857
"11659",5.08713394021254
"11660",5.62803850967366
"11661",0
"11662",0
"11663",0
"11664",0
"11665",0
"11666",0
"11667",2.59155240837582
"11668",0
"11669",0
"11670",0
"11671",0
"11672",0
"11673",0
"11674",0
"11675",0
"11676",0
"11677",0
"11678",0
"11679",0
"11680",4.5747182535745
"11681",5.37352189153246
"11682",0
"11683",2.36178431667859
"11684",2.27724755522891
"11685",0
"11686",0
"11687",0
"11688",0
"11689",0
"11690",3.28115484347398
"11691",6.42905223648114
"11692",5.70442738397594
"11693",0
"11694",13.8059241053996
"11695",2.66644659931536
"11696",2.50899729339352
"11697",9.16075583640207
"11698",0
"11699",2.54799053617346
"11700",3.40076395069735
"11701",7.7818120431184
"11702",9.90706901588258
"11703",7.84499638859999
"11704",11.6370857451057
"11705",4.89330954845758
"11706",0
"11707",0
"11708",7.58894991360669
"11709",3.3091764154109
"11710",7.83140579538719
"11711",1.81559752253225
"11712",7.42368505157475
"11713",4.70048807704718
"11714",0
"11715",9.49727982279496
"11716",6.72260826866583
"11717",7.02548292461354
"11718",4.24284588090116
"11719",4.91857304165033
"11720",0
"11721",3.77197662934371
"11722",2.89707925562619
"11723",2.20350375003157
"11724",0
"11725",0
"11726",5.67323983849671
"11727",7.3730427136463
"11728",2.50858894115212
"11729",2.4783203521063
"11730",0
"11731",0
"11732",0
"11733",11.8655229642699
"11734",12.6894793123702
"11735",5.73939070051598
"11736",4.42674896570138
"11737",2.08613404952016
"11738",6.17554793374608
"11739",12.8700486722822
"11740",9.34284801987788
"11741",3.66827654306958
"11742",2.12665900022074
"11743",3.49247594049077
"11744",3.62486697761498
"11745",1.76969184419499
"11746",7.32459470272532
"11747",7.0216302819938
"11748",13.6797690248783
"11749",13.7310348383974
"11750",10.9656414474413
"11751",2.99762092104557
"11752",6.49012682779545
"11753",2.10922025017976
"11754",0
"11755",0
"11756",0
"11757",0
"11758",0
"11759",12.0525001839664
"11760",18.4249090001765
"11761",10.6626113399671
"11762",6.42807134997663
"11763",8.44329289002885
"11764",8.69715707948517
"11765",11.5242870069318
"11766",6.17208706910054
"11767",0
"11768",4.10111911583981
"11769",9.88269639538441
"11770",20.3728080444597
"11771",3.21993974521588
"11772",1.4809653379027
"11773",0
"11774",3.94092391842619
"11775",1.73585726735788
"11776",1.36519789413496
"11777",0
"11778",0
"11779",1.3443813888556
"11780",9.90794107837592
"11781",6.33790898599079
"11782",0
"11783",0
"11784",0
"11785",9.16792448624982
"11786",5.4241150443045
"11787",17.5073339223649
"11788",6.99787320402305
"11789",3.5527800341
"11790",8.71849638102908
"11791",12.2636652891581
"11792",9.17192227726958
"11793",2.32338415362976
"11794",19.200404989058
"11795",18.4267259635298
"11796",13.8901294542664
"11797",14.7971266206426
"11798",21.9541636948258
"11799",14.12458195843
"11800",11.8325105527757
"11801",18.7595233600801
"11802",24.5535205530483
"11803",12.3631727120887
"11804",12.8590807221525
"11805",6.45033324457765
"11806",0
"11807",0
"11808",0
"11809",0
"11810",5.92023076306617
"11811",2.69253869096143
"11812",5.42435215907286
"11813",4.87554457571445
"11814",1.04975318242433
"11815",0
"11816",0
"11817",1.27641738110642
"11818",12.9082227162415
"11819",5.99158317133616
"11820",5.61789649566236
"11821",2.37275723941478
"11822",0
"11823",2.17776610837877
"11824",1.16123966699111
"11825",0
"11826",1.82535087984033
"11827",3.17226568054359
"11828",0
"11829",0
"11830",1.85029937174184
"11831",2.26321074771178
"11832",0
"11833",0
"11834",2.20866877631723
"11835",1.30322663701766
"11836",0
"11837",1.2162688573199
"11838",3.81141588739468
"11839",8.6218464364887
"11840",6.31958839839897
"11841",1.56322012730187
"11842",1.81046848118131
"11843",1.52408872501873
"11844",1.78565670951467
"11845",1.7600332601404
"11846",1.06912807439416
"11847",0
"11848",1.05877463076082
"11849",3.23935680936011
"11850",2.90889718512955
"11851",1.02039746787158
"11852",1.94034299920082
"11853",2.99026909359012
"11854",5.43264379176597
"11855",3.86036244234758
"11856",1.52285147179139
"11857",1.32880867844407
"11858",1.02794201874274
"11859",2.64797633611369
"11860",1.19071498150949
"11861",0
"11862",0
"11863",2.30514172026265
"11864",1.23769840343618
"11865",0
"11866",1.87612410675574
"11867",1.84854857286789
"11868",1.0981921889282
"11869",0
"11870",0
"11871",2.39268808880375
"11872",0
"11873",0
"11874",1.37748401124271
"11875",3.77765364162553
"11876",1.03380574385199
"11877",0
"11878",2.70892934207845
"11879",2.85711993082342
"11880",0
"11881",5.50416079767541
"11882",3.23921709864655
"11883",0
"11884",1.18591862339414
"11885",3.45215339526134
"11886",2.04745178367644
"11887",2.24173803311903
"11888",1.18853871618002
"11889",0
"11890",1.44212656072428
"11891",1.58592868457994
"11892",2.95720207838593
"11893",2.03758872469574
"11894",1.02014269758136
"11895",1.77886360712075
"11896",6.94310737961289
"11897",1.50010709855667
"11898",0
"11899",1.71404083080343
"11900",4.67413677126079
"11901",1.12066709931123
"11902",0
"11903",1.20205310828553
"11904",1.72520627316821
"11905",1.38691438716377
"11906",3.22656535635372
"11907",1.04378068490742
"11908",1.08654178262158
"11909",0
"11910",0
"11911",2.66356325892267
"11912",1.53107228258582
"11913",4.33932466172565
"11914",5.15437669463186
"11915",1.50875515429989
"11916",2.04057890957277
"11917",3.35810725156971
"11918",0
"11919",1.87155167588244
"11920",0
"11921",0
"11922",0
"11923",0
"11924",0
"11925",1.03658386809115
"11926",7.42462159432205
"11927",0
"11928",1.03146561784894
"11929",1.99987953793205
"11930",5.11779907062936
"11931",11.4824665356519
"11932",7.59398685384344
"11933",5.15788149751897
"11934",5.13732590232557
"11935",6.49193509721859
"11936",6.51858806384869
"11937",7.6735355904965
"11938",8.29916685303829
"11939",6.30342590316671
"11940",5.66836635902404
"11941",9.01923736691179
"11942",12.6689807991102
"11943",9.50302119761742
"11944",2.92441076361308
"11945",0
"11946",0
"11947",0
"11948",5.63907958863006
"11949",11.1692757464196
"11950",10.9687204871347
"11951",6.98376817643236
"11952",1.96286101454118
"11953",16.4916833949275
"11954",0
"11955",0
"11956",0
"11957",1.58574585634351
"11958",1.04506942098584
"11959",9.63128121905311
"11960",3.73730762666921
"11961",4.18775723897306
"11962",5.59059804641003
"11963",6.39889407596896
"11964",6.71214121079065
"11965",1.19524535823231
"11966",1.42393213478823
"11967",0
"11968",0
"11969",1.43904696895212
"11970",1.62708598036556
"11971",0
"11972",0
"11973",0
"11974",1.73761134946181
"11975",5.68869847968048
"11976",18.7871817108055
"11977",14.5861221087948
"11978",7.81155455452809
"11979",6.77634441361782
"11980",9.39989660481131
"11981",14.5818913335789
"11982",7.91970728380484
"11983",12.7362976846813
"11984",13.9095647878855
"11985",9.12352447334871
"11986",4.02430867113173
"11987",1.75502179569792
"11988",3.17869180214541
"11989",7.65556004113708
"11990",8.89997307030803
"11991",3.72971552923772
"11992",5.35166881235468
"11993",3.37307478544242
"11994",16.8790208127131
"11995",16.4413520569745
"11996",10.2682991989616
"11997",9.98580495051594
"11998",7.85588303461044
"11999",5.02422214980518
"12000",1.36149937763367
"12001",0
"12002",2.15749993000116
"12003",3.35223010161747
"12004",2.33364006369576
"12005",0
"12006",0
"12007",0
"12008",9.97538855315137
"12009",18.3710674669964
"12010",6.59717918697461
"12011",3.01586123077972
"12012",4.77225909203403
"12013",0
"12014",3.07182001286449
"12015",3.63683350925357
"12016",3.19117206671508
"12017",0
"12018",7.47699645098485
"12019",5.64027548032729
"12020",10.7541149597913
"12021",8.69553242747681
"12022",5.44632764496991
"12023",14.1992105990336
"12024",12.0181929168067
"12025",5.64341377750574
"12026",3.67146691930592
"12027",4.11508837754644
"12028",4.20983294246447
"12029",6.29170949382333
"12030",2.28406646286003
"12031",6.91734771271496
"12032",11.1427560892195
"12033",9.71207680936885
"12034",2.37550972223553
"12035",2.32264223883924
"12036",12.3850589156955
"12037",12.1860097220346
"12038",6.54984540869156
"12039",2.9233333249807
"12040",2.11040277776431
"12041",3.50170740720687
"12042",2.87945163656826
"12043",2.04254066355913
"12044",0
"12045",0
"12046",0
"12047",3.23254806866788
"12048",2.8087500215098
"12049",0
"12050",0
"12051",2.3874902988266
"12052",8.10699854561808
"12053",5.41312853863246
"12054",8.20877296403699
"12055",5.5754420431528
"12056",7.67351024412115
"12057",2.2460404611462
"12058",0
"12059",7.52641994496822
"12060",3.28318853346672
"12061",3.70427011261496
"12062",2.38732238272099
"12063",3.94992994466388
"12064",2.5388346979641
"12065",0
"12066",0
"12067",7.8855003113232
"12068",2.99510395176605
"12069",2.34117538048261
"12070",4.59914679951067
"12071",6.02369378828568
"12072",5.55928390196795
"12073",5.49748249565541
"12074",0
"12075",0
"12076",0
"12077",2.01328521550044
"12078",8.77267189601485
"12079",8.92783446031683
"12080",6.65497461094782
"12081",18.2156297814355
"12082",8.56635786766622
"12083",0
"12084",4.60906986308478
"12085",5.09748864293404
"12086",3.60595303996494
"12087",1.97157727433615
"12088",4.03470659836123
"12089",2.23297692490139
"12090",0
"12091",0
"12092",0
"12093",0
"12094",5.85737253926824
"12095",3.09585954191689
"12096",1.73107744368012
"12097",6.0380241092245
"12098",9.64857186755379
"12099",12.0200290490154
"12100",11.7360499286047
"12101",2.47112975260552
"12102",8.23149062368204
"12103",2.50689036282409
"12104",0
"12105",2.31346740002029
"12106",8.05229650363424
"12107",5.92269666992966
"12108",6.47315700765099
"12109",0
"12110",0
"12111",3.3093845926051
"12112",3.74336537417304
"12113",0
"12114",0
"12115",1.64805065373857
"12116",2.93684999897487
"12117",17.6159270595248
"12118",16.763315631805
"12119",11.6890882814488
"12120",3.95642789699855
"12121",2.40990163353981
"12122",1.48763888036571
"12123",1.68545995288915
"12124",3.16125111328325
"12125",22.1393406382965
"12126",16.049361291098
"12127",8.6591727560166
"12128",11.4159598477866
"12129",3.70387476057139
"12130",6.98796963373592
"12131",4.77242609543774
"12132",11.1834494220814
"12133",4.04217511465298
"12134",0
"12135",4.89639177766849
"12136",2.31741002606407
"12137",9.31152438408902
"12138",12.849654440366
"12139",6.25541910200349
"12140",3.91034878713198
"12141",0
"12142",1.39186217962782
"12143",6.66925594438191
"12144",5.21019350838427
"12145",1.46154355303701
"12146",6.94116264274666
"12147",6.55049684241678
"12148",2.13747404565899
"12149",6.46117332170309
"12150",9.30823029196143
"12151",6.91172825734605
"12152",0
"12153",0
"12154",1.78485131545708
"12155",0
"12156",0
"12157",0
"12158",0
"12159",0
"12160",5.92984022232356
"12161",10.3616193820171
"12162",3.44527139608136
"12163",2.21198125531203
"12164",0
"12165",0
"12166",2.66361873614822
"12167",2.30764153736783
"12168",2.43302643168644
"12169",0
"12170",0
"12171",0
"12172",2.99036714356321
"12173",5.98231020700982
"12174",1.16087973134615
"12175",1.84495878246286
"12176",1.29731085302713
"12177",0
"12178",0
"12179",1.15246514884302
"12180",1.26881537945807
"12181",0
"12182",1.20852758947603
"12183",3.52681908813882
"12184",0
"12185",3.5981256498233
"12186",14.5095554505393
"12187",6.14321929517513
"12188",1.97255645406263
"12189",14.7569320768193
"12190",12.3066774940554
"12191",7.90501859033545
"12192",10.7337661600478
"12193",5.22099656740193
"12194",3.08049137401487
"12195",5.10177279321819
"12196",9.66142936011956
"12197",12.932671656591
"12198",3.12628306409527
"12199",3.19167775807428
"12200",9.31157451919749
"12201",8.59529725976319
"12202",12.1708003108938
"12203",16.2645112894279
"12204",8.77564772814971
"12205",8.95437250502555
"12206",11.1759983843684
"12207",7.97745778923732
"12208",8.12323297209599
"12209",5.96659834775215
"12210",4.99204166054104
"12211",4.76665333985192
"12212",3.2565507432647
"12213",4.50015819737347
"12214",5.22979142501034
"12215",3.63378264882761
"12216",1.60542618205667
"12217",2.58479861619247
"12218",0
"12219",1.43430651573092
"12220",1.37607267210047
"12221",0
"12222",0
"12223",1.59713839500371
"12224",1.03945768337731
"12225",0
"12226",0
"12227",1.5049794535381
"12228",1.30055157817318
"12229",2.36066142346482
"12230",1.76401928117527
"12231",2.17814647193458
"12232",1.17344604692497
"12233",0
"12234",0
"12235",0
"12236",1.57998990509702
"12237",4.50597930608255
"12238",3.03015077089618
"12239",0
"12240",2.17226208962555
"12241",0
"12242",0
"12243",1.20961821648769
"12244",1.57445490711789
"12245",0
"12246",1.3382400810819
"12247",0
"12248",1.12082176576342
"12249",2.24761906073252
"12250",1.40842854974577
"12251",1.46660452199183
"12252",1.67822161683126
"12253",3.80924792388433
"12254",3.77063002807359
"12255",2.12360903599498
"12256",1.69324319892077
"12257",2.55577956252079
"12258",0
"12259",0
"12260",3.78181800883968
"12261",3.67459110288881
"12262",1.52871917944823
"12263",2.59775696416172
"12264",3.16702892736428
"12265",2.49824685516795
"12266",1.12884601807924
"12267",0
"12268",1.17030749158933
"12269",1.55339754202303
"12270",1.2208467758268
"12271",0
"12272",0
"12273",0
"12274",1.12223187956137
"12275",0
"12276",0
"12277",2.20513061643151
"12278",1.03567207349843
"12279",2.35899240672683
"12280",2.62355227239758
"12281",1.37083049570649
"12282",2.31198037710836
"12283",5.08534707862172
"12284",9.65705249077782
"12285",16.4216053355069
"12286",7.47960096101152
"12287",3.06842356589584
"12288",7.43453754913963
"12289",8.30042715304713
"12290",2.32814328985085
"12291",2.57239886113315
"12292",9.52602996882782
"12293",7.10531817980852
"12294",10.1658283140939
"12295",1.21604323553644
"12296",2.28483182039117
"12297",0
"12298",0
"12299",0
"12300",0
"12301",0
"12302",0
"12303",0
"12304",0
"12305",1.5668251501786
"12306",5.22635017524798
"12307",0
"12308",0
"12309",0
"12310",0
"12311",0
"12312",0
"12313",0
"12314",3.51185584342366
"12315",5.97487417240014
"12316",1.89564675236274
"12317",1.23773671423796
"12318",1.35399208466628
"12319",12.2564865682436
"12320",8.64755783058215
"12321",3.85246649388474
"12322",1.75673013652582
"12323",7.40178809050541
"12324",11.63814567049
"12325",5.31505138222998
"12326",21.2737940435844
"12327",13.6273984621431
"12328",6.54677837014537
"12329",4.41106804355536
"12330",2.15647904472978
"12331",12.2955216227887
"12332",15.2603446617627
"12333",20.7000319057173
"12334",5.04467956391971
"12335",10.4480408767206
"12336",26.3677529605114
"12337",15.6932678240779
"12338",15.1967794959278
"12339",7.88877600008896
"12340",4.23690915107688
"12341",1.10909404533662
"12342",0
"12343",5.78063869874144
"12344",3.51017232714871
"12345",4.15603123445091
"12346",3.80962028118211
"12347",4.00854331241854
"12348",2.32382722696259
"12349",0
"12350",0
"12351",4.80150573026621
"12352",3.24911790087487
"12353",8.04934354571451
"12354",0
"12355",4.78723755705549
"12356",0
"12357",9.16301488647955
"12358",11.7077231623393
"12359",14.4468367107716
"12360",11.914384714643
"12361",6.71147695842415
"12362",9.97299965420608
"12363",5.65227180416092
"12364",4.28767107556052
"12365",8.31423662114485
"12366",3.76376162993621
"12367",0
"12368",0
"12369",2.93721056890969
"12370",2.16647982765504
"12371",2.51721537089991
"12372",0
"12373",6.55489209740495
"12374",5.70087172601184
"12375",9.93456042843213
"12376",7.37294787195363
"12377",2.25143494199475
"12378",3.64165294316427
"12379",4.338435838616
"12380",3.85067983712013
"12381",2.65014103169637
"12382",2.44427190928909
"12383",8.92518293405488
"12384",19.0536495495914
"12385",8.18818357228464
"12386",5.50270584680069
"12387",0
"12388",3.62189279741616
"12389",17.6387808121525
"12390",16.7185230024954
"12391",6.8571533007837
"12392",5.31523024804701
"12393",0
"12394",9.97399911104428
"12395",4.30966341733697
"12396",8.76736682475328
"12397",1.99970242338954
"12398",2.85120622492166
"12399",0
"12400",3.62102778719
"12401",2.66033842280019
"12402",5.8075971683363
"12403",2.71691793894124
"12404",0
"12405",0
"12406",0
"12407",0
"12408",0
"12409",0
"12410",0
"12411",0
"12412",2.60047954250494
"12413",0
"12414",0
"12415",0
"12416",0
"12417",0
"12418",0
"12419",0
"12420",0
"12421",0
"12422",6.30831093634192
"12423",5.1242688562624
"12424",10.0906743407683
"12425",8.58925430736774
"12426",4.75427514132697
"12427",7.03880825453887
"12428",5.01752968512003
"12429",4.10650597249691
"12430",2.71468069201159
"12431",0
"12432",0
"12433",3.75487359702117
"12434",0
"12435",0
"12436",0
"12437",0
"12438",0
"12439",0
"12440",0
"12441",0
"12442",0
"12443",0
"12444",14.5328002612536
"12445",16.8046932076048
"12446",7.41648113443374
"12447",1.87943304054238
"12448",0
"12449",0
"12450",0
"12451",0
"12452",2.1653732765017
"12453",0
"12454",4.80985313445565
"12455",0
"12456",0
"12457",0
"12458",0
"12459",2.98119492531537
"12460",7.45384495863855
"12461",6.42021533016987
"12462",3.10497817846922
"12463",0
"12464",0
"12465",0
"12466",1.74785014390228
"12467",1.97956266450316
"12468",0
"12469",3.51337160475449
"12470",6.99918823536971
"12471",10.9081730257757
"12472",12.9002992770424
"12473",11.0449164452392
"12474",14.8850169429675
"12475",5.42253883913291
"12476",2.62284919400759
"12477",0
"12478",12.9981867675054
"12479",18.297709110968
"12480",12.2117578772534
"12481",3.59925177638062
"12482",6.4131449851682
"12483",4.34790673993141
"12484",7.31561410668108
"12485",21.0998391334502
"12486",7.85269473324231
"12487",5.92262113601063
"12488",5.6948469154448
"12489",14.7288748693746
"12490",3.24410825212922
"12491",0
"12492",1.97948768326252
"12493",3.28656137912336
"12494",9.35980924266654
"12495",10.2616478066653
"12496",9.070675408254
"12497",4.98128479658783
"12498",0
"12499",2.3014685904829
"12500",13.2154445063258
"12501",5.01856570583239
"12502",1.39030666354227
"12503",0
"12504",0
"12505",0
"12506",7.23048679886321
"12507",2.68182833915212
"12508",0
"12509",0
"12510",10.0005079559005
"12511",4.8862803756101
"12512",2.97067749048959
"12513",0
"12514",7.32019324088796
"12515",1.46516332692104
"12516",9.40480951108603
"12517",2.2419295596223
"12518",0
"12519",8.76999002642878
"12520",4.29765039547409
"12521",4.46024316878541
"12522",14.8793248172425
"12523",10.9993006779059
"12524",8.03789937717058
"12525",14.8582614009439
"12526",6.94798952070095
"12527",14.7339599868189
"12528",15.9649782937158
"12529",3.83678387357018
"12530",4.58335433255888
"12531",1.23135732535655
"12532",11.2296313237353
"12533",5.39271422148794
"12534",0
"12535",1.47568324008585
"12536",6.49324877471127
"12537",7.90950124166634
"12538",2.51181277082185
"12539",7.66740997384335
"12540",12.8588642928909
"12541",9.40178768276535
"12542",6.07676628936021
"12543",5.29654644788288
"12544",9.01891809452686
"12545",17.4176523904465
"12546",3.85229625208641
"12547",1.61749040131697
"12548",0
"12549",1.28833010138757
"12550",0
"12551",1.3532862751586
"12552",1.23599083178331
"12553",0
"12554",0
"12555",0
"12556",1.05788040518744
"12557",1.53889663121394
"12558",1.5034537458752
"12559",0
"12560",0
"12561",0
"12562",2.85048460563372
"12563",2.70935876525213
"12564",1.15286530204525
"12565",3.17900709328503
"12566",0
